source_id,subject,relative_path,width,height,aspect_ratio,sha256,dhash,suggested_role,publication_decision,notes
SRC-0293,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-08 131604.png,613,33,18.5758,23eb777cae8f3049a7eb052b5514710e1325cc4d27e5d05a9ddf6d3de1f39ab0,1b130701393be404,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0294,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-08 131617.png,618,72,8.5833,b94324fdcb70cd1cc4c9e81cb8648d64075eeb905bbeabc4972fa875c368a030,01017363352d516c,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0295,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-08 131630.png,620,70,8.8571,8131c41853326088a1d974856c3f04bea9d0be06558c779a1caaab4364d70226,19074d4d67070725,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0296,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-08 131828.png,515,97,5.3093,49f1c00c23a640b295064fc0beaa0b19108d5435b03196bf014ff4a164150b0d,0033535b5a333323,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0297,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-08 151942.png,368,407,0.9042,4548fd6bfad6d45427e4924b9b674dbe35101567b3eab0c3e3af2d325a30b62f,5b33278f2d4f9b0f,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0298,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-08 162010.png,326,406,0.803,c0806968365a539ce13d2f140b03fe22fe6b3ab3a1d6cb2e0c5f40e6c7de2763,5b338787052d8d8d,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0299,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-08 164932.png,1036,541,1.915,2b6f2abf11360be73936955f5af20741285a2631db8ccd25245db784a36c26fc,b771455655676767,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0300,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-08 165021.png,646,387,1.6693,56be51347cedbd3803c443065c869d9e5870ab7c53323e71f722cdc175ab80e7,25a525070d0e0e0e,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0301,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-08 165420.png,1312,431,3.0441,1d4f123317160e57cc52aac5af259ebcdd1aaf3c1eb79fa8fb49de56a1172924,0000010001060001,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0302,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-08 165457.png,1292,357,3.619,1a6b67d7e1d9c15fc865a31ece63d4de4d324a198656f1c3162b9dd424777b99,0100000101060103,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0303,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-08 171620.png,1069,763,1.401,0e00f6b8c294fb6118c782fa234cf416a4cf4f063f0aeea751b9c609d62f330a,030363727212d1d1,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0304,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 144807.png,1020,191,5.3403,be76eb22f872769a006ac2d2648129c5ec0aa96c45200561158ccb0b5dac94ce,0949561543552d6d,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0305,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 144855.png,1020,269,3.7918,3bdff42b8b561ba75629af55eaa1ab6580e3dce3eeac5d42b6d277db4a462089,0945174529490616,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0306,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 144914.png,1023,299,3.4214,a2f5a3d1a0a748ffb2816ff8935cc858488c504eefd13fa42d0c8b59cbe16a06,00634d5111090216,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0307,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 182007.png,1573,681,2.3098,b2a4aac76924ad6c4e4b5386fb7f381db792ea9f2c5a7363251f76ff4190eb7e,80809a8284801880,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0308,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 182858.png,1059,228,4.6447,e87053a71230f80250ca3a9a61f8bcb8ffb039c2abf55d7ff55ce8459455816f,8081c69663952fc1,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0309,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 183956.png,474,843,0.5623,46fbff032ecc146a967f2e37007cbdb4530cd95de6189248ee0fd06092aedc81,c1e0e1ccc485e1d1,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0310,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 184010.png,752,821,0.916,95ddf81e8ca7db45fe2986f91e181f40d7f88c4533c55ebf19b9931d524cdf62,8080c3a393339390,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0311,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 184020.png,664,751,0.8842,81fc663867ae2329a9bc77cdbb2e70ed64b9cb491cdb43a632f6252ea2abecaa,8080c0a090b09080,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0312,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 184611.png,997,828,1.2041,da99771b02fe8cbc97c4ed0fba5ce3a2cfebab4f37ad7fdbdd5f5b8dde3a71fa,a0022e064693a180,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0313,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 184620.png,621,309,2.0097,dfd57c10b9c72b2edeb4328d4eb238e1ad46dda69702214cc6373c13f332556a,0f050e0a0a36260e,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0314,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 185008.png,993,684,1.4518,ce4b93d0cc058ba3d1d493ed7aea1e86faebd06d1d5d22903bbb973214121b45,a0162612060683a1,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0315,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 185258.png,990,661,1.4977,71cbfee34995f3cb4c12bc951555221e8d570310978bd7decfa12b1585e2a9ff,2006160606068381,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0316,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 185409.png,979,646,1.5155,43eb7b5e887f593fe1c243669a51ab183bb092978ade27f419e58c9a9984048f,a086468606060681,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0317,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 185520.png,551,686,0.8032,e32bd5667ac7b93db2cddf4c487f073db533c0a60bd8251368d1b0591b697374,073627404b4b0b47,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0318,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 190122.png,1000,306,3.268,a4d36dedad56f65c4e8984d6e59dd9a1bd5f96e1b7d1825920c0980d9e8189e5,00094607456d0706,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0319,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 190713.png,450,628,0.7166,d3758b0ea3056952aff3c0979b2af8239b91d47911ac28df2d50e5a4d5e5e327,2d13034064000602,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0320,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 191415.png,984,679,1.4492,056134d8632a738921295712863137b6c97a484e77c7aa9e3b5910b4c071c71a,2107a75687078389,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0321,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 191813.png,989,679,1.4566,1e5abfbdc9ab2b22dd4535c73b5b7ed2940ea0574585aefeba9d60ca55d6c640,a006560646068381,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0322,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 192550.png,986,629,1.5676,5246e8cf2f2256d26d097f6ab235bf72486ca2fb510d60d370f3da3bf572db1b,a006562e460617a1,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0323,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 192817.png,997,651,1.5315,3c4b1b5e219638dd14f2c35ec992c40ee00f7088080d266fc30c458c5bee3f68,a44656264606a791,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0324,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 210058.png,962,771,1.2477,1ba39f3b6b21c07620a37bc8cf491b12b7b373a6d619bcd308d05e29b8475d71,a05682060683a180,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0325,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 210211.png,1206,676,1.784,fb3ab9fd7b16a190b685d9318d580d2027727835dc1e975db84eae51c361ef59,8080d2f2ceccf0f1,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0326,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 210229.png,993,660,1.5045,3f58b8002a9f602cb3a291719b16ac0aabb35608e4cb0b65f8952637fbdf5ac8,a446560e5606a781,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0327,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 210307.png,980,786,1.2468,3b161adce444fc7a8268080110cf120730dd4bc09554d7209b143b63a83843f2,a466b60e078bb580,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0328,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 210327.png,1336,823,1.6233,da2ed4b1eec5a5079a8401e812f260417636b2a6b3cc61610aeeaa7b686e7af3,8040cc8882888049,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0329,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 210424.png,976,779,1.2529,280f3015a5fbad4708fc34a44d353a7df39abee74a1adec89c490c968b97b898,a00612160683a180,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0330,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 210519.png,687,495,1.3879,97efea5820d132c9e1c55a4ecd4399fa5ffc02cd8d25374935b4631b7b64e528,9292846ce4b2ae82,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0331,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 210903.png,1004,781,1.2855,6aa3065160084c43de26ab06cda23115e6b02c4159f7dfd09be5231ce349a09c,2006362607c3a180,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0332,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 211310.png,997,811,1.2293,92490c001707592e10ceec02918cfb042aebade3dd4306cdaf8b45f8db1d20c4,a406264e0647a1a4,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0333,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 211654.png,1000,802,1.2469,07b93bff80d04a9e5845f40b23cf4e7b49a5d7f5068251d6e9153168695414d8,200626460643a180,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0334,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 211700.png,1164,726,1.6033,dca7e5af0747ce11039a1662a0d59d53db7548e0a0f5615fbf803644f2c3dd64,808080c2ca88c020,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0335,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 211707.png,670,292,2.2945,eeacc9f262e9596ba5f987e395c2ada0edc326cb3adaf92d148695ab3a10ccde,2cac8484842c5c86,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0336,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 212749.png,1001,785,1.2752,4b5cf85e6a312760e616026d1725573b9dc3681b3e6acbb6c41af6e88a751859,e147170e0783a184,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0337,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 212753.png,1156,660,1.7515,09591b129cf294319a93c8c44cbd11e18fdd06ceb4116b442536990572fa37ac,8080d2c2ca88c021,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0338,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 212801.png,668,386,1.7306,2a233a9cdb353cc437395e2bf7fa4fe2fcc6f0727e19b60ea11d8ed6d21455bd,86aeae84b72c8683,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0339,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 213044.png,1177,682,1.7258,517a073a09f3fcede3ca063ededec26b9a90fcd92367cf39283e2903d622120d,808082c2ca88d060,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0340,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 213839.png,1002,777,1.2896,a5ff8ee71dd8d6e28387cd1b8ab696d484502f3b7af5dec4c10aab186b88a52b,242646460603a180,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0341,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 214022.png,980,757,1.2946,1372776f5bc9fc170e8cedb8d38518e57cbcfc069adb7759dd25aa9458e214b6,8426a6060683a1a4,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0342,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 214125.png,986,685,1.4394,5eb24def51cfbc9a371fcbd41aa25724a9346d5fec5140f05bf71de4eb98143b,a006468e160687a1,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0343,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 214432.png,996,707,1.4088,ad3242db61dad850cb81b7565dde813b79504c79c109a91aead1fe474c6480e9,a06666060606a6a1,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0344,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 214508.png,1223,703,1.7397,02b728222b1927f4681ed35b14d993103711f40ac4682ad56a62e6d627e85b6f,8080d2f2ceccf030,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0345,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 214518.png,676,498,1.3574,e60f343efc94c88e0abdd37f9918658e99f9549b603908f7388a0e0399780e5d,909686ae84b6ae82,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0346,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 214537.png,691,500,1.382,8486b69d30622fdeaf9708b66a25cd1bb241192b962aa65baadf149a0948ff9c,d496a6ec84b4ae82,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0347,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 214550.png,1030,629,1.6375,1c0524886c01d217fddf46eceaae1699139037afbbc3f7ee30a30d6e33986417,0000c2c24a88c060,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0348,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 214607.png,2,5,0.4,e3b0a5b1633fd14c0a145e392c238d21becb0d99fb271db7d6c7a09d204353fb,0000000000000000,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0349,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 214612.png,1564,745,2.0993,8cc3f93bbd599da92eec6da8c2abd6f5d78c5d5532bf943bab62eb5f5b6c3b41,80809a9294909880,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0350,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 214737.png,686,452,1.5177,371a5f17f1ea347b2a743eecd257c5fbcbb5298c0e1ce765ff966479f59c7ace,9684aeac84b4ae82,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0351,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 214827.png,989,788,1.2551,613c668c120f0aebff1883f3dfec1e5537a25a322ba19be3ae4e3041b9ff858e,a066660606c3a180,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0352,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 221801.png,1329,821,1.6188,bda67b40eb434ad522b3dce85bbd933e2f670b0834d5afb3dd30bdf7e9818b1a,c7060f1e2e8f8782,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0353,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 221825.png,938,664,1.4127,3667bbeca788c3c1a4aaa42e93ad95a7b9ccea871f4782991ffa2a383f80181e,848494c0d8d8d8c0,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0354,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 221848.png,679,498,1.3635,afbb8bcef957d44228be712c93784e8405fff266e009ace9660ff70c5036289d,9494846cc4b4ae82,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0355,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 221938.png,998,823,1.2126,0a9bcda08552dff25163b13ad15886732a4d90ac1cf23758c397344f6d870c48,200206161643a180,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0356,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 222102.png,992,803,1.2354,f16fb602bdf8682ae4f9b6c7b95087321e58f8762a02e9d7e805ef4bfc6e81ed,a006560e16c6a1a0,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0357,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 222110.png,809,694,1.1657,5efb0ef20c7b0037856b5712734ce997de0c11b2b04d11c84b306efae986945c,848694d888c8d061,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0358,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 222242.png,772,693,1.114,17d46cb4c02af44e79fec12d6e7d6b94dd4158d187c843be476b2f3194476278,828292d4ccccd454,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0359,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 222426.png,1003,788,1.2728,c22113d4a65d4a1445f41d748ff0491abf8de0f1f4b4c89a33d20320c471fb11,2406461607c3a180,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0360,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 222640.png,1001,704,1.4219,1071976ade3b499fe366f80e08c24dbd610bef97e03c3b85fc9231b6e18e5b34,888ca0c09898e020,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0361,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 222712.png,989,675,1.4652,f94b3dc06d896862f3ef92b14e2b4a0508fffb200b0cbf7a13e726e50b4cbce4,606666560e4623a1,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0362,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 222728.png,1892,896,2.1116,74926fa0428e1902df0fbfbe20b496a892e42c856fb4ca089e8683ad1b7e133d,2023238b03030321,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0363,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 222753.png,1244,959,1.2972,d94c17e5a33b4a99856ce058e6058335bef5380c0f4ce7136cd164a755ea873c,0c0cccacaccc0c0d,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0364,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 222815.png,1318,964,1.3672,f39336d0303a49d00a46c56fd5f01740f7f624d936cb6449bea69ab4df1743aa,0c8cccacaccc0e0d,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0365,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 223246.png,442,377,1.1724,2787708f62a2a10cf401b86237170c33d6bd4f5f002761556c3727a3ef3887b8,c0c0c0c0c0c0c001,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0366,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 223553.png,466,223,2.0897,50205581a3e9463e4a722701891b973854a8204d1a374de845ab6047b8953cba,0011556727160e18,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0367,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 223618.png,337,230,1.4652,e19f597bf4cf8194a747a9748c2c2482a7c295c6ff0dc43345b7f4368296f5a8,00f0e07060782802,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0368,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 225617.png,774,590,1.3119,2936cdd3262465f9742bc64d2184450275c6f43aa2d59838145120c6d27e2867,1112a6e465626060,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0369,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 225624.png,288,263,1.0951,e653179a8b7fdcf41c61204fff4d538afbfbdc35e02e866997d77e6cb6f75bd6,c0c0c0c0c4c838a2,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0370,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 230236.png,998,784,1.273,939e5528a5241a708865e62f6b5e8536052b50eb75fc0a901484f50c9e9bda42,240e66560e8ba180,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0371,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 230421.png,824,544,1.5147,2926a5e7c9af8476b032a9670c848057cce1c0220c7ba94a39a4e24e0d9a49c7,096f5149614d4571,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0372,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 230451.png,735,617,1.1912,41584433461aabb70251efd17268797ea92a884652e256023f2b037812f4474b,1130c4c461624240,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0373,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 230504.png,1238,825,1.5006,1e11ae66d49642b37017f5b08993b6d93626bddd8a4907713edf90ea219cc6a7,32324244c4606060,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0374,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 230647.png,988,802,1.2319,84068f4bd27d4525d2b0f8c2a9125acd45d39386d47235bc855755f461f6ab89,24460606065ba180,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0375,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 230926.png,993,805,1.2335,4c87a38e923223a75a62c4a8807fe1c692637f1c7c9c46954ec1824ae4104d0d,a066666623e3a580,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0376,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 233922.png,1017,823,1.2357,480d436446d173686d15c411150a77734d1819827bb12010afaba289f003f796,30324644e0604040,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0377,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 233950.png,693,431,1.6079,bc85f5e8e5f43c72be13fd2a8ad416ac29e68f97fd852397d8a4652164b65c21,8484aca6822c1e82,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0378,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 234018.png,991,781,1.2689,b51e9c437b6f8ab908f204ef3ef57562c91dc897e7c7b74b92c0604e52ac2ffe,e066662623e3a580,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0379,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 234414.png,975,798,1.2218,e19d3e933930543ae9003021b1e032b92b0ec7d2dfa19f5a96b6cf249dea3ea8,a064662627e3a180,source screenshot,PUBLIC_REFERENCE_ONLY,Large sequential Cadence screenshot set; select only decision-relevant frames.
SRC-0380,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 234525.png,991,815,1.216,5e89fd2b2c161c9fd379536375593644b23862a41e72889be42870dde29de64c,a060662627e3a180,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0381,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 234714.png,676,496,1.3629,00e051bcb6d9756a65eec3dc3e5b0cef999c6c1b0ae9c98839084a36e3b5a506,bca4c4ac82a4ae82,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0382,고주파공학,사진\homework5\시뮬사진\스크린샷 2026-06-09 234731.png,1148,778,1.4756,669317b9c9efd9be20f416d606df09a73c64a650c1e153a12a8b11849d651b1e,3ccccc6c6d4c4d0d,source screenshot,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
