source_id,subject,relative_path,extension,bytes,sha256,exact_duplicate_count,canonical_relative_path,classification,classification_reason
SRC-0691,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.svtype,.svtype,12,958f8e67d123a4fd3942a588a4447f781501af6120487ff147b2cef0e5076421,9,학부 과제 및 프로젝트\컨트롤로직설계\FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.svtype,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0692,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.type,.type,6072,11bcd6c2103604ee97ec7dc0f7c9fe43203cf081e7d6a9eb6db4e9f1a1f56688,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.type,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0693,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.xdbg,.xdbg,1536,af9ab043276cee876cdb7d5fda679f0ab06b82ba9c5dbe28df926393949183b7,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.xdbg,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0694,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsimcrash.log,.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,11,학부 과제 및 프로젝트\컨트롤로직설계\FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimcrash.log,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0695,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsimk.exe,.exe,64792,a7e7c72b9c9675b95c3c156284d7f872512545f18577a71db13fb8dc9f5c384d,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsimk.exe,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0696,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsimkernel.log,.log,332,b8b16d9f08894fbfc16ccd231a6888c3d2ca66e7c8910721caf9ead002dbb751,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsimkernel.log,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0697,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsimSettings.ini,.ini,1427,78dabb74386735f34c2c8c0190842392b21818654c2080543be8308cd7cff9eb,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsimSettings.ini,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0698,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\Compile_Options.txt,.txt,157,c01a483fea80e23abcec36b1c4a0d92b9a3a3dcb61fd796bf5abaaa16e6e3b9e,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\Compile_Options.txt,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0699,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\obj\xsim_0.win64.obj,.obj,3936,71423de74a96e1daa185c765d623d5407ae60efa28615697bba94bf5c7c362a8,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\obj\xsim_0.win64.obj,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0700,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\obj\xsim_1.c,.c,4652,fd7476e1c22a85245a83cc8ed2964abd4be4cbede8c1af879093b69d89860e7c,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\obj\xsim_1.c,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0701,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\obj\xsim_1.win64.obj,.obj,2770,9d42b64188483d8275cc83ea9a838e9cc26bf6a907eb33044568c6a4e31cc408,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\obj\xsim_1.win64.obj,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0702,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\TempBreakPointFile.txt,.txt,29,89bd34ab9b7056058ec7acc5470f6ec95f1ef47b9aeb329d53e24d38b9607451,9,학부 과제 및 프로젝트\컨트롤로직설계\FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\TempBreakPointFile.txt,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0703,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.dbg,.dbg,3416,de708146726f2550953ad36331e9e593b9faaa50794c87571d6529a1071928d6,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.dbg,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0704,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.mem,.mem,2550,30b9090a58bee4a6f998147eeac4aec51e986d33413ba98b948d1969e82075cf,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.mem,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0705,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.reloc,.reloc,376,c53fab79a3c562a28058f13c5ffc927a563f4f192d0a41196fc68ef6f6b17f33,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.reloc,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0706,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.rlx,.rlx,702,d492d46c86d1123133258c9a46f11e9c3f31cb3934ad29556b498957ef258ada,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.rlx,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0707,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.rtti,.rtti,122,0096a88f39eb80f375fe695ff289cea4b5bb09d1aeb48092ed301b1c02056d4f,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.rtti,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0708,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.svtype,.svtype,12,958f8e67d123a4fd3942a588a4447f781501af6120487ff147b2cef0e5076421,9,학부 과제 및 프로젝트\컨트롤로직설계\FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.svtype,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0709,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.type,.type,6072,c3c0600ac3e9a55dd57d70e371eb11afe77e82d39955cab8ed6d69bc6329f2ef,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.type,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0710,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.xdbg,.xdbg,480,4fc333ab26b10a8988ad26661cba25a88c46a9e6206cda0b0e3e6bc9b48b7f29,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.xdbg,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0711,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsimcrash.log,.log,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,11,학부 과제 및 프로젝트\컨트롤로직설계\FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimcrash.log,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0712,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsimk.exe,.exe,63797,a9b44e34ccdaf1be406346dbc5b6244e6109d0c11776936cba1a19c4d76dc046,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsimk.exe,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0713,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsimkernel.log,.log,326,6482e32dddcd9c27de923de37d4e4b95c2935b966456fdc025228bb0a2da6466,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsimkernel.log,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0714,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsimSettings.ini,.ini,1429,b75cbdf22faf488b1762e4176f498955e263f150f3e842dc399ff347db8bc2dd,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsimSettings.ini,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0715,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\add_4bits.vdb,.vdb,3678,71e5948dd6e7f527700cb6ec006683b80bd998c4bd32a81d1852d3ad37065adc,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\add_4bits.vdb,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0716,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\add_4bits_tb.vdb,.vdb,3600,7792ad98d605a36c5802f00f29c3b2e878c87630dafb7e8ce3e4b818d9b4b23f,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\add_4bits_tb.vdb,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0717,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\fulladd.vdb,.vdb,2164,01e4c01131c6f7ee3ba592c8db9680f16144ac485a2fb8f9d610c555fe81f13a,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\fulladd.vdb,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0718,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\fulladd_tb.vdb,.vdb,3987,ca99e52874c52970cdd4c6a81b9160dd375a7751396ff2ed590d5b051639b6c3,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\fulladd_tb.vdb,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0719,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\xil_defaultlib.rlx,.rlx,440,27396d4b6b6c1c0cb3c3a211fadea8bb144873e4225419debede58fbcc618967,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\xil_defaultlib.rlx,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0720,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.ini,.ini,40,d64f4fd0bfefe0536e46919ec0e23695974405b86260a51e1daa0e2d90b2b323,6,학부 과제 및 프로젝트\컨트롤로직설계\FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.ini,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0721,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xvhdl.log,.log,186,e79eaec106196b844cb69c4a96f3a645fc4cfec3eb960f2a7b6480f1f4ee3239,4,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xvhdl.log,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0722,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xvhdl.pb,.pb,266,e9f1edfaf29401398b1be15adfd2dc64a30756fee65815d80a61be40a76ebc08,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xvhdl.pb,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0723,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.srcs\sim_1\new\add_4bits_tb.vhd,.vhd,1825,d80b75138f9287c98ff0541a5894ba9b34f1ad68de8c754cd92ef2ea758219ed,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.srcs\sim_1\new\add_4bits_tb.vhd,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0724,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.srcs\sim_1\new\fulladd_tb.vhd,.vhd,1700,d1ca3d8a22cf36d9aa9c287e8d31975bd96265b57ff41b4a1b9a479a099321fb,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.srcs\sim_1\new\fulladd_tb.vhd,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0725,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.srcs\sources_1\new\add_4bits.vhd,.vhd,1546,33dfadf9e61de5dd1067a364bb9486440c932071e4b7fbbb3b7615b0427ab37b,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.srcs\sources_1\new\add_4bits.vhd,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0726,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.srcs\sources_1\new\fulladd.vhd,.vhd,1213,e535b6859692e7bd251ac0a6148bed5c843aeaefe75c7de26afd3f7a3dc2d2af,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.srcs\sources_1\new\fulladd.vhd,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0727,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.xpr,.xpr,11766,35909ab2f7f18ecc8ac245ae92e9492c974af1d02a296ce7db6ea79bdf5ba922,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.xpr,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0728,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.cache\sim\ssm.db,.db,538,56c992448e317e1048d3a6c30c0be13211309a0ddb827f1cc58a9c8935186ad7,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.cache\sim\ssm.db,NOT_RELEVANT_WITH_REASON,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0729,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.cache\wt\project.wpc,.wpc,61,acc220de165b8928be5beb7dffde70c8b5566a0694d14d28d547b4d7f97d5df6,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.cache\wt\project.wpc,NOT_RELEVANT_WITH_REASON,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0730,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.cache\wt\xsim.wdf,.wdf,256,8f67524bd73f106bd4482ea18993d5925ee975f25bce1e3bc29455b4a21b6157,3,학부 과제 및 프로젝트\컨트롤로직설계\mux_8to1_[STUDENT-ID]_[AUTHOR]__extracted\mux_8to1.cache\wt\xsim.wdf,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0731,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.hw\fulladd.lpr,.lpr,425,956ac2b2222073e9f7a75d89a32126f47576bd26f6cf1538d09866305512d6ce,6,학부 과제 및 프로젝트\컨트롤로직설계\FSM__extracted\FSM\FSM.hw\FSM.lpr,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0732,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.ip_user_files\README.txt,.txt,130,fe9e48b0b3fcff2e6267f4bc6bdef859fa1201c41ac49c473b9e414120b0a8c4,6,학부 과제 및 프로젝트\컨트롤로직설계\FSM__extracted\FSM\FSM.ip_user_files\README.txt,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0733,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\add_4bits_tb.tcl,.tcl,460,0e126fcc5f0a42aba5569cac225a2879a0382620ef02a41ff913a248e84ec864,9,학부 과제 및 프로젝트\컨트롤로직설계\FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\mealy_tb.tcl,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0734,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\add_4bits_tb_behav.wdb,.wdb,10020,a9d7256a5e362310f905904215b358cd4d80ae43712d49843917d853c2adfef5,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\add_4bits_tb_behav.wdb,PUBLIC_REFERENCE_ONLY,Retained for provenance; not selected for direct publication.
SRC-0735,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\add_4bits_tb_vhdl.prj,.prj,270,5ef2cdd1591bda6e7c8fde143b55f6d0b615bb851c87c4ec7574900d6e8bd4c6,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\add_4bits_tb_vhdl.prj,PUBLIC_REFERENCE_ONLY,Original project or simulator context retained as supporting execution evidence.
SRC-0736,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\compile.bat,.bat,947,9d10b01846666581775986c1097f16d5f1e1b0270f421ced45940d3340bb89bc,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\compile.bat,PUBLIC_REFERENCE_ONLY,Original project or simulator context retained as supporting execution evidence.
SRC-0737,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\compile.log,.log,186,e79eaec106196b844cb69c4a96f3a645fc4cfec3eb960f2a7b6480f1f4ee3239,4,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xvhdl.log,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0738,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\elaborate.bat,.bat,1083,a253a6afecbdf063490aba48787727b6f1bfd0df8e9bcea7e2bad486ba4b3ab2,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\elaborate.bat,PUBLIC_REFERENCE_ONLY,Original project or simulator context retained as supporting execution evidence.
SRC-0739,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\elaborate.log,.log,950,8349fdf2a69c3f90d10993bea5fbded3eebba0ec59f61536bc1465b22f7943ac,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\elaborate.log,PUBLIC_REFERENCE_ONLY,Original project or simulator context retained as supporting execution evidence.
SRC-0740,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\fulladd_tb.tcl,.tcl,460,0e126fcc5f0a42aba5569cac225a2879a0382620ef02a41ff913a248e84ec864,9,학부 과제 및 프로젝트\컨트롤로직설계\FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\mealy_tb.tcl,DUPLICATE,Exact SHA-256 duplicate of the canonical source record.
SRC-0741,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\fulladd_tb_behav.wdb,.wdb,6781,573b26b4e148f1cbb0990b743a87876c0775853c4510d247de25d5622e3f228f,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\fulladd_tb_behav.wdb,PUBLIC_REFERENCE_ONLY,Retained for provenance; not selected for direct publication.
SRC-0742,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\simulate.bat,.bat,1029,134a473c26689a80c81ab48f3448efbf375d3d0218da32ec3e965c3e74664ec1,2,학부 과제 및 프로젝트\컨트롤로직설계\fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\simulate.bat,PUBLIC_REFERENCE_ONLY,Original project or simulator context retained as supporting execution evidence.
