source_id,subject,relative_path,decision,public_action,reason
SRC-0743,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\simulate.log,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0744,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xelab.pb,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0745,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\Compile_Options.txt,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0746,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\obj\xsim_0.win64.obj,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0747,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\obj\xsim_1.c,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0748,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\obj\xsim_1.win64.obj,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0749,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\TempBreakPointFile.txt,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0750,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.dbg,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0751,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.mem,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0752,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.reloc,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0753,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.rlx,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0754,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.rtti,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0755,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.svtype,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0756,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.type,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0757,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.xdbg,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0758,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsimcrash.log,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0759,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsimk.exe,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0760,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsimkernel.log,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0761,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsimSettings.ini,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0762,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\Compile_Options.txt,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0763,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\obj\xsim_0.win64.obj,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0764,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\obj\xsim_1.c,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0765,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\obj\xsim_1.win64.obj,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0766,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\TempBreakPointFile.txt,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0767,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.dbg,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0768,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.mem,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0769,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.reloc,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0770,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.rlx,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0771,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.rtti,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0772,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.svtype,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0773,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.type,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0774,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.xdbg,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0775,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsimcrash.log,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0776,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsimk.exe,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0777,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsimkernel.log,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0778,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsimSettings.ini,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0779,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\add_4bits.vdb,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0780,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\add_4bits_tb.vdb,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0781,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\fulladd.vdb,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0782,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\fulladd_tb.vdb,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0783,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\xil_defaultlib.rlx,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0784,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.ini,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0785,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xvhdl.log,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0786,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xvhdl.pb,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0787,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.srcs\sim_1\new\add_4bits_tb.vhd,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0788,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.srcs\sim_1\new\fulladd_tb.vhd,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0789,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.srcs\sources_1\new\add_4bits.vhd,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0790,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.srcs\sources_1\new\fulladd.vhd,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0791,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.xpr,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0792,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR].zip,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Archive provenance retained; publish curated extracted sources only.
SRC-0793,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.cache\sim\ssm.db,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0794,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.cache\wt\project.wpc,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0795,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.cache\wt\xsim.wdf,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0796,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.hw\mealy.lpr,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0797,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.ip_user_files\README.txt,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0798,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\compile.bat,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0799,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\elaborate.bat,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0800,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\elaborate.log,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0801,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\mealy_tb.tcl,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0802,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\mealy_tb_behav.wdb,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Retained for provenance; not selected for direct publication.
SRC-0803,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\mealy_tb_vhdl.prj,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0804,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\simulate.bat,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0805,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\simulate.log,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0806,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xelab.pb,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0807,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\Compile_Options.txt,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0808,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\obj\xsim_0.win64.obj,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0809,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\obj\xsim_1.c,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0810,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\obj\xsim_1.win64.obj,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0811,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\TempBreakPointFile.txt,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0812,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.dbg,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0813,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.mem,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0814,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.reloc,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0815,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.rlx,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0816,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.rtti,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0817,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.svtype,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0818,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.type,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0819,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.xdbg,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0820,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimcrash.log,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0821,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimk.exe,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0822,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimkernel.log,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0823,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimSettings.ini,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0824,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\mealy.vdb,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0825,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\mealy_tb.vdb,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0826,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\xil_defaultlib.rlx,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0827,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.ini,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0828,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xvhdl.log,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0829,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xvhdl.pb,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0830,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.srcs\sim_1\new\mealy_tb.vhd,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0831,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.srcs\sources_1\new\mealy.vhd,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0832,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.xpr,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
