asset_id,archive,nested_archive,original_path,original_filename,extension,byte_size,width,height,aspect_ratio,file_hash_sha256,perceptual_hash,project,course,source_type,evidence_status,contains_person,contains_personal_information,contains_student_id,contains_local_path,contains_third_party_material,text_readability,technical_relevance,evidence_strength,readability_score,resolution_score,privacy_safety,uniqueness,recruiter_value,selection_score,duplicate_group,preferred_source,publication_status,publication_reason,public_filename,github_readme,github_pages_ko,github_pages_en,notion_parent,notion_detail,caption_ko,caption_en,alt_ko,alt_en,source_page_or_sheet,public_locations
COU-5eb24def51cf,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 214125.png,스크린샷 2026-06-09 214125.png,.png,56844,986,685,1.4394,5eb24def51cfbc9a371fcbd41aa25724a9346d5fec5140f05bf71de4eb98143b,f1ff9fdf87808000,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,NEAR-0042,COU-ce4b93d0cc05,Near Duplicate,Visually similar to higher-resolution/preferred source COU-ce4b93d0cc05,,,,,,,RF/Microwave의 스크린샷 2026-06-09 214125 — Standalone Source Visual,스크린샷 2026-06-09 214125 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 214125 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 214125 from the RF/Microwave project,,
COU-ad3242db61da,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 214432.png,스크린샷 2026-06-09 214432.png,.png,70586,996,707,1.4088,ad3242db61dad850cb81b7565dde813b79504c79c109a91aead1fe474c6480e9,f074971f870f8f02,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 214432 — Standalone Source Visual,스크린샷 2026-06-09 214432 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 214432 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 214432 from the RF/Microwave project,,
COU-02b728222b19,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 214508.png,스크린샷 2026-06-09 214508.png,.png,14590,1223,703,1.7397,02b728222b1927f4681ed35b14d993103711f40ac4682ad56a62e6d627e85b6f,949a2d986b67663c,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,NEAR-0029,COU-02b728222b19,Published,Near-identical public derivative already in use,,,yes,yes,,,RF/Microwave의 스크린샷 2026-06-09 214508 — Standalone Source Visual,스크린샷 2026-06-09 214508 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 214508 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 214508 from the RF/Microwave project,,electrical-engineering-coursework-portfolio:docs/gallery/rf-microwave/wilkinson-schematic.png
COU-e60f343efc94,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 214518.png,스크린샷 2026-06-09 214518.png,.png,49806,676,498,1.3574,e60f343efc94c88e0abdd37f9918658e99f9549b603908f7388a0e0399780e5d,f1120ef24e9c9e63,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Moderate,5,5,3,2,5,5,3,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 214518 — Standalone Source Visual,스크린샷 2026-06-09 214518 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 214518 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 214518 from the RF/Microwave project,,
COU-8486b69d3062,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 214537.png,스크린샷 2026-06-09 214537.png,.png,53173,691,500,1.382,8486b69d30622fdeaf9708b66a25cd1bb241192b962aa65baadf149a0948ff9c,d13a0ee26e9d8c63,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Moderate,5,5,3,2,5,5,3,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 214537 — Standalone Source Visual,스크린샷 2026-06-09 214537 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 214537 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 214537 from the RF/Microwave project,,
COU-1c0524886c01,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 214550.png,스크린샷 2026-06-09 214550.png,.png,13338,1030,629,1.6375,1c0524886c01d217fddf46eceaae1699139037afbbc3f7ee30a30d6e33986417,94961b996266e46f,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 214550 — Standalone Source Visual,스크린샷 2026-06-09 214550 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 214550 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 214550 from the RF/Microwave project,,
COU-e3b0a5b1633f,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 214607.png,스크린샷 2026-06-09 214607.png,.png,139,2,5,0.4,e3b0a5b1633fd14c0a145e392c238d21becb0d99fb271db7d6c7a09d204353fb,d629092929ded6d6,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Unreadable/Unknown,5,5,1,2,5,5,3,26,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 214607 — Standalone Source Visual,스크린샷 2026-06-09 214607 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 214607 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 214607 from the RF/Microwave project,,
COU-8cc3f93bbd59,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 214612.png,스크린샷 2026-06-09 214612.png,.png,64293,1564,745,2.0993,8cc3f93bbd599da92eec6da8c2abd6f5d78c5d5532bf943bab62eb5f5b6c3b41,a45d3aaa692aaaea,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,4,5,5,3,31,EXACT-0207,COU-8cc3f93bbd59,Exact Duplicate,Byte-identical to preferred source COU-8cc3f93bbd59,,,,,,,RF/Microwave의 스크린샷 2026-06-09 214612 — Standalone Source Visual,스크린샷 2026-06-09 214612 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 214612 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 214612 from the RF/Microwave project,,
COU-371a5f17f1ea,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 214737.png,스크린샷 2026-06-09 214737.png,.png,47506,686,452,1.5177,371a5f17f1ea347b2a743eecd257c5fbcbb5298c0e1ce765ff966479f59c7ace,f10a0e62dc9c6e6b,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Moderate,5,5,3,2,5,5,3,28,EXACT-0208,COU-371a5f17f1ea,Exact Duplicate,Byte-identical to preferred source COU-371a5f17f1ea,,,,,,,RF/Microwave의 스크린샷 2026-06-09 214737 — Standalone Source Visual,스크린샷 2026-06-09 214737 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 214737 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 214737 from the RF/Microwave project,,
COU-613c668c120f,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 214827.png,스크린샷 2026-06-09 214827.png,.png,104759,989,788,1.2551,613c668c120f0aebff1883f3dfec1e5537a25a322ba19be3ae4e3041b9ff858e,d1bf978080607e7e,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,EXACT-0209,COU-613c668c120f,Exact Duplicate,Byte-identical to preferred source COU-613c668c120f,,,,,,,RF/Microwave의 스크린샷 2026-06-09 214827 — Standalone Source Visual,스크린샷 2026-06-09 214827 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 214827 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 214827 from the RF/Microwave project,,
COU-bda67b40eb43,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 221801.png,스크린샷 2026-06-09 221801.png,.png,163839,1329,821,1.6188,bda67b40eb434ad522b3dce85bbd933e2f670b0834d5afb3dd30bdf7e9818b1a,f88787b88f708770,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,4,5,5,3,31,,,Requires User Review,High-scoring technical visual; requires manual content/copyright review,,,,,,,RF/Microwave의 스크린샷 2026-06-09 221801 — Standalone Source Visual,스크린샷 2026-06-09 221801 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 221801 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 221801 from the RF/Microwave project,,
COU-3667bbeca788,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 221825.png,스크린샷 2026-06-09 221825.png,.png,15403,938,664,1.4127,3667bbeca788c3c1a4aaa42e93ad95a7b9ccea871f4782991ffa2a383f80181e,859e79995a616672,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,EXACT-0211,COU-3667bbeca788,Exact Duplicate,Byte-identical to preferred source COU-3667bbeca788,,,,,,,RF/Microwave의 스크린샷 2026-06-09 221825 — Standalone Source Visual,스크린샷 2026-06-09 221825 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 221825 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 221825 from the RF/Microwave project,,electrical-engineering-coursework-portfolio:docs/gallery/rf-microwave/hybrid-schematic.png
COU-afbb8bcef957,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 221848.png,스크린샷 2026-06-09 221848.png,.png,49407,679,498,1.3635,afbb8bcef957d44228be712c93784e8405fff266e009ace9660ff70c5036289d,f1320cf2669c9c67,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Moderate,5,5,3,2,5,5,3,28,EXACT-0212,COU-afbb8bcef957,Exact Duplicate,Byte-identical to preferred source COU-afbb8bcef957,,,,,,,RF/Microwave의 스크린샷 2026-06-09 221848 — Standalone Source Visual,스크린샷 2026-06-09 221848 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 221848 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 221848 from the RF/Microwave project,,
COU-0a9bcda08552,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 221938.png,스크린샷 2026-06-09 221938.png,.png,111761,998,823,1.2126,0a9bcda08552dff25163b13ad15886732a4d90ac1cf23758c397344f6d870c48,f8df95808060fa7e,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,EXACT-0213,COU-0a9bcda08552,Exact Duplicate,Byte-identical to preferred source COU-0a9bcda08552,,,,,,,RF/Microwave의 스크린샷 2026-06-09 221938 — Standalone Source Visual,스크린샷 2026-06-09 221938 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 221938 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 221938 from the RF/Microwave project,,
COU-f16fb602bdf8,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 222102.png,스크린샷 2026-06-09 222102.png,.png,106579,992,803,1.2354,f16fb602bdf8682ae4f9b6c7b95087321e58f8762a02e9d7e805ef4bfc6e81ed,f1f59f8e8060e076,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 222102 — Standalone Source Visual,스크린샷 2026-06-09 222102 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 222102 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 222102 from the RF/Microwave project,,
COU-5efb0ef20c7b,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 222110.png,스크린샷 2026-06-09 222110.png,.png,14970,809,694,1.1657,5efb0ef20c7b0037856b5712734ce997de0c11b2b04d11c84b306efae986945c,859679595e60667a,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 222110 — Standalone Source Visual,스크린샷 2026-06-09 222110 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 222110 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 222110 from the RF/Microwave project,,
COU-17d46cb4c02a,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 222242.png,스크린샷 2026-06-09 222242.png,.png,14805,772,693,1.114,17d46cb4c02af44e79fec12d6e7d6b94dd4158d187c843be476b2f3194476278,d4c22dcc0b357373,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 222242 — Standalone Source Visual,스크린샷 2026-06-09 222242 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 222242 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 222242 from the RF/Microwave project,,
COU-c22113d4a65d,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 222426.png,스크린샷 2026-06-09 222426.png,.png,108256,1003,788,1.2728,c22113d4a65d4a1445f41d748ff0491abf8de0f1f4b4c89a33d20320c471fb11,f59f958080607e7e,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,NEAR-0041,COU-c22113d4a65d,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 222426 — Standalone Source Visual,스크린샷 2026-06-09 222426 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 222426 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 222426 from the RF/Microwave project,,
COU-1071976ade3b,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 222640.png,스크린샷 2026-06-09 222640.png,.png,15874,1001,704,1.4219,1071976ade3b499fe366f80e08c24dbd610bef97e03c3b85fc9231b6e18e5b34,859c6b1b7a656463,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 222640 — Standalone Source Visual,스크린샷 2026-06-09 222640 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 222640 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 222640 from the RF/Microwave project,,
COU-f94b3dc06d89,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 222712.png,스크린샷 2026-06-09 222712.png,.png,71115,989,675,1.4652,f94b3dc06d896862f3ef92b14e2b4a0508fffb200b0cbf7a13e726e50b4cbce4,aaffd59f85818580,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,EXACT-0216,COU-f94b3dc06d89,Exact Duplicate,Byte-identical to preferred source COU-f94b3dc06d89,,,,,,,RF/Microwave의 스크린샷 2026-06-09 222712 — Standalone Source Visual,스크린샷 2026-06-09 222712 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 222712 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 222712 from the RF/Microwave project,,
COU-74926fa0428e,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 222728.png,스크린샷 2026-06-09 222728.png,.png,110634,1892,896,2.1116,74926fa0428e1902df0fbfbe20b496a892e42c856fb4ca089e8683ad1b7e133d,ffff8f9b84888080,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,4,5,5,3,31,EXACT-0217,COU-74926fa0428e,Exact Duplicate,Byte-identical to preferred source COU-74926fa0428e,,,,,,,RF/Microwave의 스크린샷 2026-06-09 222728 — Standalone Source Visual,스크린샷 2026-06-09 222728 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 222728 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 222728 from the RF/Microwave project,,electrical-engineering-coursework-portfolio:docs/gallery/rf-microwave/hybrid-sparameter.png
COU-d94c17e5a33b,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 222753.png,스크린샷 2026-06-09 222753.png,.png,84936,1244,959,1.2972,d94c17e5a33b4a99856ce058e6058335bef5380c0f4ce7136cd164a755ea873c,e39c9c9c989c9c9c,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,High,5,5,5,4,5,5,3,32,EXACT-0214,COU-d94c17e5a33b,Exact Duplicate,Byte-identical to preferred source COU-d94c17e5a33b,,,,,,,RF/Microwave의 스크린샷 2026-06-09 222753 — Standalone Source Visual,스크린샷 2026-06-09 222753 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 222753 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 222753 from the RF/Microwave project,,electrical-engineering-coursework-portfolio:docs/gallery/rf-microwave/hybrid-line-parameter-a.png; electrical-engineering-coursework-portfolio:docs/gallery/rf-microwave/hybrid-line-parameter-b.png
COU-f39336d0303a,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 222815.png,스크린샷 2026-06-09 222815.png,.png,86616,1318,964,1.3672,f39336d0303a49d00a46c56fd5f01740f7f624d936cb6449bea69ab4df1743aa,e39c9c9c9c9c9c8c,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,High,5,5,5,4,5,5,3,32,EXACT-0215,COU-f39336d0303a,Exact Duplicate,Byte-identical to preferred source COU-f39336d0303a,,,,,,,RF/Microwave의 스크린샷 2026-06-09 222815 — Standalone Source Visual,스크린샷 2026-06-09 222815 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 222815 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 222815 from the RF/Microwave project,,electrical-engineering-coursework-portfolio:docs/gallery/rf-microwave/hybrid-line-parameter-a.png; electrical-engineering-coursework-portfolio:docs/gallery/rf-microwave/hybrid-line-parameter-b.png
COU-2787708f62a2,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 223246.png,스크린샷 2026-06-09 223246.png,.png,10703,442,377,1.1724,2787708f62a2a10cf401b86237170c33d6bd4f5f002761556c3727a3ef3887b8,d62f2a2f7d2da880,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Moderate,5,5,3,2,5,5,3,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 223246 — Standalone Source Visual,스크린샷 2026-06-09 223246 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 223246 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 223246 from the RF/Microwave project,,
COU-50205581a3e9,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 223553.png,스크린샷 2026-06-09 223553.png,.png,14847,466,223,2.0897,50205581a3e9463e4a722701891b973854a8204d1a374de845ab6047b8953cba,fa64849a5b6de891,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Low,5,5,2,2,5,5,3,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 223553 — Standalone Source Visual,스크린샷 2026-06-09 223553 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 223553 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 223553 from the RF/Microwave project,,
COU-e19f597bf4cf,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 223618.png,스크린샷 2026-06-09 223618.png,.png,2706,337,230,1.4652,e19f597bf4cf8194a747a9748c2c2482a7c295c6ff0dc43345b7f4368296f5a8,db6470b06c98c6cf,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Low,5,5,2,2,5,5,3,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 223618 — Standalone Source Visual,스크린샷 2026-06-09 223618 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 223618 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 223618 from the RF/Microwave project,,
COU-2936cdd32624,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 225617.png,스크린샷 2026-06-09 225617.png,.png,12083,774,590,1.3119,2936cdd3262465f9742bc64d2184450275c6f43aa2d59838145120c6d27e2867,9b336c91976c6293,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Moderate,5,5,3,3,5,5,3,29,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 225617 — Standalone Source Visual,스크린샷 2026-06-09 225617 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 225617 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 225617 from the RF/Microwave project,,
COU-e653179a8b7f,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 225624.png,스크린샷 2026-06-09 225624.png,.png,7463,288,263,1.0951,e653179a8b7fdcf41c61204fff4d538afbfbdc35e02e866997d77e6cb6f75bd6,802f7d75aad5d0c2,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Low,5,5,2,2,5,5,3,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 225624 — Standalone Source Visual,스크린샷 2026-06-09 225624 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 225624 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 225624 from the RF/Microwave project,,
COU-939e5528a524,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 230236.png,스크린샷 2026-06-09 230236.png,.png,113047,998,784,1.273,939e5528a5241a708865e62f6b5e8536052b50eb75fc0a901484f50c9e9bda42,fb9d958080a07b7e,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,NEAR-0058,COU-939e5528a524,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 230236 — Standalone Source Visual,스크린샷 2026-06-09 230236 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 230236 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 230236 from the RF/Microwave project,,
COU-2926a5e7c9af,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 230421.png,스크린샷 2026-06-09 230421.png,.png,40571,824,544,1.5147,2926a5e7c9af8476b032a9670c848057cce1c0220c7ba94a39a4e24e0d9a49c7,aa91e1d498dd85d5,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Moderate,5,5,3,3,5,5,3,29,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 230421 — Standalone Source Visual,스크린샷 2026-06-09 230421 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 230421 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 230421 from the RF/Microwave project,,
COU-41584433461a,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 230451.png,스크린샷 2026-06-09 230451.png,.png,14165,735,617,1.1912,41584433461aabb70251efd17268797ea92a884652e256023f2b037812f4474b,92366c852f49739e,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,3,5,5,3,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,,,,,,RF/Microwave의 스크린샷 2026-06-09 230451 — Standalone Source Visual,스크린샷 2026-06-09 230451 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 230451 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 230451 from the RF/Microwave project,,
COU-1e11ae66d496,Coursework,,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-06-09 230504.png,스크린샷 2026-06-09 230504.png,.png,22956,1238,825,1.5006,1e11ae66d49642b37017f5b08993b6d93626bddd8a4907713edf90ea219cc6a7,9a336eb2876c92c9,RF/Microwave,RF/Microwave,Photograph / Screenshot,Standalone Source Visual,false,false,false,false,false,Good,5,5,4,4,5,5,3,31,,,Requires User Review,High-scoring technical visual; requires manual content/copyright review,,,,,,,RF/Microwave의 스크린샷 2026-06-09 230504 — Standalone Source Visual,스크린샷 2026-06-09 230504 from RF/Microwave — Standalone Source Visual,RF/Microwave 과제의 스크린샷 2026-06-09 230504 기술 근거 화면,Technical evidence view named 스크린샷 2026-06-09 230504 from the RF/Microwave project,,
