asset_id,project,original_path,width,height,selection_score,duplicate_group,preferred_source,publication_status,publication_reason,public_filename,public_locations
COU-da2ed4b1eec5,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/ex7-2/2.png,1336,823,31,EXACT-0203,COU-da2ed4b1eec5,Requires User Review,High-scoring technical visual; requires manual content/copyright review,,
COU-3b161adce444,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/ex7-2/3.png,980,786,30,EXACT-0204,COU-3b161adce444,Published,Near-identical public derivative already in use,,electrical-engineering-coursework-portfolio:docs/gallery/rf-microwave/wilkinson-sparameter.png
COU-97efea5820d1,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/ex7-2/4.png,687,495,28,EXACT-0205,COU-97efea5820d1,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-6aa306516008,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/ex7-2/5.png,1004,781,30,EXACT-0206,COU-6aa306516008,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-8cc3f93bbd59,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/ex7-2/6.png,1564,745,31,EXACT-0207,COU-8cc3f93bbd59,Requires User Review,High-scoring technical visual; requires manual content/copyright review,,
COU-371a5f17f1ea,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/ex7-2/7.png,686,452,28,EXACT-0208,COU-371a5f17f1ea,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-613c668c120f,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/ex7-2/8.png,989,788,30,EXACT-0209,COU-613c668c120f,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-be76eb22f872,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/ex7-2/ex7.2.png,1020,191,27,EXACT-0210,COU-be76eb22f872,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-3667bbeca788,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/ex7-5/1.png,938,664,30,EXACT-0211,COU-3667bbeca788,Published,Near-identical public derivative already in use,,electrical-engineering-coursework-portfolio:docs/gallery/rf-microwave/hybrid-schematic.png
COU-afbb8bcef957,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/ex7-5/2.png,679,498,28,EXACT-0212,COU-afbb8bcef957,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-0a9bcda08552,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/ex7-5/3.png,998,823,30,EXACT-0213,COU-0a9bcda08552,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-d94c17e5a33b,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/ex7-5/4-1.png,1244,959,32,EXACT-0214,COU-d94c17e5a33b,Published,Near-identical public derivative already in use,,electrical-engineering-coursework-portfolio:docs/gallery/rf-microwave/hybrid-line-parameter-a.png; electrical-engineering-coursework-portfolio:docs/gallery/rf-microwave/hybrid-line-parameter-b.png
COU-f39336d0303a,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/ex7-5/4-2.png,1318,964,32,EXACT-0215,COU-f39336d0303a,Published,Near-identical public derivative already in use,,electrical-engineering-coursework-portfolio:docs/gallery/rf-microwave/hybrid-line-parameter-a.png; electrical-engineering-coursework-portfolio:docs/gallery/rf-microwave/hybrid-line-parameter-b.png
COU-f94b3dc06d89,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/ex7-5/5.png,989,675,30,EXACT-0216,COU-f94b3dc06d89,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-74926fa0428e,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/ex7-5/6.png,1892,896,31,EXACT-0217,COU-74926fa0428e,Published,Near-identical public derivative already in use,,electrical-engineering-coursework-portfolio:docs/gallery/rf-microwave/hybrid-sparameter.png
COU-3bdff42b8b56,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/ex7-5/ex7.5.png,1020,269,27,EXACT-0218,COU-3bdff42b8b56,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-096889d3e388,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-1::Image11.png,685,203,25,NEAR-0026,COU-a8d8f1aa3790,Near Duplicate,Visually similar to higher-resolution/preferred source COU-a8d8f1aa3790,,
COU-ddfc2761bbe4,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-1::Image13.png,831,203,25,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-ab56e6348b59,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-1::Image15.png,528,203,25,NEAR-0014,COU-ab56e6348b59,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-9a56041e6332,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-1::Image6.png,1726,50,24,EXACT-0001,COU-9a56041e6332,Exact Duplicate,Byte-identical to preferred source COU-9a56041e6332,,
COU-bb8d08a63df2,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-2::Image21.png,1946,40,24,EXACT-0219,COU-bb8d08a63df2,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-6413ca064ce5,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-2::Image23.png,401,155,24,EXACT-0179,COU-6413ca064ce5,Exact Duplicate,Byte-identical to preferred source COU-6413ca064ce5,,
COU-bb8d08a63df2,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-3::Image21.png,1946,40,24,EXACT-0219,COU-bb8d08a63df2,Exact Duplicate,Byte-identical to preferred source COU-bb8d08a63df2,,
COU-f5f5580b8776,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-3::Image27.png,1020,149,24,EXACT-0189,COU-f5f5580b8776,Exact Duplicate,Byte-identical to preferred source COU-f5f5580b8776,,
COU-bb8d08a63df2,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-4::Image21.png,1946,40,24,EXACT-0219,COU-bb8d08a63df2,Exact Duplicate,Byte-identical to preferred source COU-bb8d08a63df2,,
COU-ac4138e1ac2e,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-4::Image54.png,1020,149,24,EXACT-0190,COU-ac4138e1ac2e,Exact Duplicate,Byte-identical to preferred source COU-ac4138e1ac2e,,
COU-bb8d08a63df2,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-5::Image21.png,1946,40,24,EXACT-0219,COU-bb8d08a63df2,Exact Duplicate,Byte-identical to preferred source COU-bb8d08a63df2,,
COU-1ffb2eac461d,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-5::Image58.png,1020,149,24,EXACT-0191,COU-1ffb2eac461d,Exact Duplicate,Byte-identical to preferred source COU-1ffb2eac461d,,
COU-bb8d08a63df2,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-6::Image21.png,1946,40,24,EXACT-0219,COU-bb8d08a63df2,Exact Duplicate,Byte-identical to preferred source COU-bb8d08a63df2,,
COU-19c892b9a530,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-6::Image69.png,855,155,24,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-3ad92d503bb9,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-6::Image71.png,996,846,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-bb8d08a63df2,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-7::Image21.png,1946,40,24,EXACT-0219,COU-bb8d08a63df2,Exact Duplicate,Byte-identical to preferred source COU-bb8d08a63df2,,
COU-752b47897b5a,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-7::Image74.png,924,155,24,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-7dbd9fb0df8a,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-7::Image76.png,973,879,28,NEAR-0044,COU-7dbd9fb0df8a,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-bb8d08a63df2,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-8::Image21.png,1946,40,24,EXACT-0219,COU-bb8d08a63df2,Exact Duplicate,Byte-identical to preferred source COU-bb8d08a63df2,,
COU-8f0c4427e604,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-8::Image79.png,944,155,24,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-240b209e3c36,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-8::Image81.png,759,575,27,NEAR-0045,COU-67ca5989b414,Near Duplicate,Visually similar to higher-resolution/preferred source COU-67ca5989b414,,
COU-bb8d08a63df2,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-9::Image21.png,1946,40,24,EXACT-0219,COU-bb8d08a63df2,Exact Duplicate,Byte-identical to preferred source COU-bb8d08a63df2,,
COU-1d4ea003bf12,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-9::Image84.png,1441,155,24,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-07aa221544db,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-9::Image86.png,124,106,24,NEAR-0046,COU-ee95fde5cdf7,Near Duplicate,Visually similar to higher-resolution/preferred source COU-ee95fde5cdf7,,
COU-289f32125ef3,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-9::Image88.png,282,155,24,NEAR-0031,COU-1daa560ce8d4,Near Duplicate,Visually similar to higher-resolution/preferred source COU-1daa560ce8d4,,
COU-ee95fde5cdf7,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-9::Image90.png,132,106,24,NEAR-0046,COU-ee95fde5cdf7,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-9ac1a4a2c6dc,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/homework 5.pdf::page-9::Image92.png,618,224,25,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-757baa652dbb,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-13 230356.png,600,81,26,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-2720099876a3,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-13 230413.png,726,289,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-a3a1208b3235,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 132756.png,1029,239,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-3dd7e67ebc30,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 133338.png,622,490,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-11a240ea9297,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 133510.png,1212,212,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-72f838223119,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 135049.png,806,548,29,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-7d3cad26abf7,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 135152.png,768,544,29,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-574f203e661d,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 135358.png,521,354,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-98a7d18e7cb5,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 135602.png,775,551,29,NEAR-0038,COU-98a7d18e7cb5,Published,Near-identical public derivative already in use,,electrical-engineering-coursework-portfolio:docs/gallery/rf-microwave/microstrip-stackup-editor.png
COU-d92fc790a1cb,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 135937.png,770,549,29,NEAR-0047,COU-d92fc790a1cb,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-249acbed33c1,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 140037.png,1074,739,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-ad4c67db5625,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 140114.png,408,599,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-980f3308d2ad,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 143646.png,621,575,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-1a569739eaf9,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 144610.png,509,740,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-72b2ebc6847c,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 144626.png,608,528,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-b0344707cfcd,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 144634.png,470,666,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-0f934a26bc3b,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 144743.png,358,547,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-769b20c7bfa1,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 154838.png,543,300,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-b83f7282296e,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 154930.png,688,135,26,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-a2dbbb337327,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 154945.png,708,260,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-6db03c8bb47a,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 155733.png,485,957,29,NEAR-0036,COU-6db03c8bb47a,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-f41c108bb421,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 155838.png,472,952,29,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-162014d2ecf2,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 160721.png,773,551,29,NEAR-0038,COU-98a7d18e7cb5,Near Duplicate,Visually similar to higher-resolution/preferred source COU-98a7d18e7cb5,,electrical-engineering-coursework-portfolio:docs/gallery/rf-microwave/microstrip-stackup-editor.png
COU-de34dcf7441d,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 160735.png,475,552,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-16e1d5a0d598,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 161506.png,1317,737,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-9eb9cbad80d6,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 161542.png,978,796,30,NEAR-0048,COU-da99771b02fe,Near Duplicate,Visually similar to higher-resolution/preferred source COU-da99771b02fe,,
COU-32f6b70cef53,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 161635.png,1006,765,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-07fab70274c6,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 163927.png,684,815,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-703514a31588,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 163950.png,1022,275,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-f622032dc284,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 164141.png,479,540,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-79fdc2b48c75,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 164722.png,468,582,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-fcc69956e078,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 165210.png,1188,795,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-7df720bb053d,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 165421.png,1214,765,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-c90c586b9e34,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 165434.png,1113,655,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-988da8eef2fe,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 165555.png,1000,803,30,NEAR-0049,COU-988da8eef2fe,Published,Near-identical public derivative already in use,,electrical-engineering-coursework-portfolio:docs/gallery/rf-microwave/microstrip-response-marker.png
COU-69f02aca644a,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 165721.png,526,135,26,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-a0581457acce,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 165941.png,815,533,29,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-30e81ac5a928,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 170057.png,1025,220,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-017dd4525fb8,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 174542.png,869,272,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-a8868780d67a,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 175623.png,983,637,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-8705bf22a6be,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 175651.png,973,635,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-7c7a628264e0,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 175735.png,876,784,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-9c5c3e19717b,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 175847.png,469,953,29,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-9806fb8b1776,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 175859.png,192,524,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-ba8af9d26e58,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 175908.png,428,255,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-83f11926ef42,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 175914.png,429,287,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-c2e7e0b694c0,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 175922.png,953,798,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-63214242f059,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 180339.png,911,787,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-971dbd344a96,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 191333.png,495,492,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-092ade140dc9,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 191733.png,964,775,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-3da3af6dd558,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 192021.png,1411,634,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-ec6673f508f3,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 193003.png,491,545,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-d5475acf57d1,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 193556.png,401,331,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-05759dc9ee26,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 195211.png,379,205,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-9d690f4eb003,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 200628.png,770,545,29,NEAR-0047,COU-d92fc790a1cb,Near Duplicate,Visually similar to higher-resolution/preferred source COU-d92fc790a1cb,,
COU-4b9b10c57f2a,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 201112.png,726,542,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-4534afb70e58,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 201540.png,1011,287,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-fdded95f8681,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 202315.png,993,805,30,NEAR-0050,COU-92490c001707,Near Duplicate,Visually similar to higher-resolution/preferred source COU-92490c001707,,
COU-94e82b953d1d,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 202433.png,966,618,30,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-de6b60347758,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 202522.png,590,812,29,NEAR-0051,COU-de6b60347758,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-a5ec9b6429fe,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 202530.png,595,786,29,NEAR-0051,COU-de6b60347758,Near Duplicate,Visually similar to higher-resolution/preferred source COU-de6b60347758,,
COU-6f3f78fd5d11,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 202558.png,757,356,28,NEAR-0052,COU-f87da2bdf117,Near Duplicate,Visually similar to higher-resolution/preferred source COU-f87da2bdf117,,
COU-7e66dcc7fa93,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 202603.png,757,457,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-87a57efa9a61,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 202614.png,533,232,27,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-888383a99fb6,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 202624.png,484,486,28,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-0ba219a4ae47,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 202654.png,1320,590,29,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-95f24cfd6415,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 202743.png,856,470,29,,,Publicly Withheld,"Lower-value, incomplete, redundant-context, or unverified visual",,
COU-30e6324b0472,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 203837.png,1603,755,31,,,Requires User Review,High-scoring technical visual; requires manual content/copyright review,,
COU-dabb362ebf21,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 203849.png,1681,802,31,,,Requires User Review,High-scoring technical visual; requires manual content/copyright review,,
COU-91af9f7e0ea8,RF/Microwave,학부 과제 및 프로젝트/고주파공학/사진/homework5/시뮬사진/스크린샷 2026-04-14 204129.png,1910,865,31,,,Requires User Review,High-scoring technical visual; requires manual content/copyright review,,
